,Cuisine,address,name,postalCode,Tag,ratings
438,All,1035 Geary St,De Afghanan Kabob House,94109,Food,4
439,All,2855 Stevens Creek Blvd,Loving Hut,95050,Food,3
440,All,8840 Foothill Blvd,Jack in the Box,91730,Food,3
441,All,8605 W Pico Blvd,Jack in the Box,90035,Food,4
442,All,8405 Foothill Blvd,Jack in the Box,91040,Food,3
443,All,835 W Carson St,Jack in the Box,90502,Food,4
444,All,830 N Vermont Ave,Jack in the Box,90029,Food,3
445,All,813 W El Camino Real,Jack in the Box,94087,Food,4
446,All,802 Santa Monica Blvd,Jack in the Box,90401,Food,4
447,All,7905 Imperial Hwy,Jack in the Box,90242,Food,3
448,All,7895 Monterey St,Jack in the Box,95020,Food,3
449,All,7807 Sunrise Blvd,Jack in the Box,95610,Food,3
450,All,7795 Stockton Blvd,Jack in the Box,95823,Food,4
451,All,7503 E Slauson Ave,Jack in the Box,90040,Food,3
452,All,72358 Baker Blvd,Jack in the Box,92309,Food,4
453,All,7217 Mission St,Jack in the Box,94014,Food,4
454,All,7201 S Western Ave,Jack in the Box,90047,Food,4
455,All,7120 S Broadway,Jack in the Box,90003,Food,3
456,All,699 Danenberg Dr,Jack in the Box,92243,Food,4
457,All,6865 La Palma Ave,Jack in the Box,90620,Food,3
458,All,697 Curtner Ave,Jack in the Box,95125,Food,4
459,All,344 W Manchester Blvd,Carl's Jr.,90301,Food,4
460,All,31181 Niguel Rd,Carl's Jr.,92677,Food,3
461,All,31461 Santa Margarita Pkwy,Carl's Jr.,92688,Food,3
462,All,3255 Saviers Rd,Carl's Jr.,93033,Food,4
463,All,3005 W 6th St,Carl's Jr.,90020,Food,4
464,All,3101 Newport Blvd,Carl's Jr.,92663,Food,3
465,All,2903 Burgener Blvd,Carl's Jr.,92110,Food,4
466,All,28023 Scott Rd,Carl's Jr.,92563,Food,4
467,All,2727 Santa Monica Blvd,Carl's Jr.,90404,Food,3
468,All,25351 Railroad Canyon Rd,Carl's Jr.,92532,Food,3
469,All,25167 W Dorris Ave,Carl's Jr.,93210,Food,4
470,All,2365 Roll Dr,Carl's Jr.,92154,Food,4
471,All,2420 Mitchell Rd,Carl's Jr.,95307,Food,3
472,All,2992 65th St,Wingstop,95817,Food,4
473,All,450 W Olive Ave,Taco Bell,93257,Food,3
474,All,1170 N Capitol Ave,Round Table Pizza,95132,Food,3
475,All,17501 Colima Rd,Wingstop,91748,Food,3
476,All,1930 East 20th St,Taco Bell,95928,Food,3
477,All,1944 E Valley Pkwy,Taco Bell,92027,Food,4
478,All,1953 E Colorado Blvd,Taco Bell,91107,Food,4
479,All,5347 N Blackstone Ave,Panda Express,93710,Food,3
480,All,6531 Edinger Ave,Charo Chicken,92647,Food,3
481,All,7942 Edinger Ave,Arby's,92647,Food,4
482,All,13982 Newport,Arby's,92780,Food,4
483,All,15048 Farnsworth St,Great Wall Restaurant,94579,Food,4
484,All,810 S Grand Ave,Carl's Jr,91740,Food,3
485,All,309 US Highway 101 S,SUBWAY,95531,Food,4
486,All,900 E Washington Blvd,SUBWAY,95531,Food,4
487,All,11738 Carmel Mountain Rd,Jamba Juice,92128,Food,4
488,All,3111 E Chapman Ave,Jack in the Box,92869,Food,4
489,All,3002 Ming Ave,Jack in the Box,93304,Food,3
490,All,2867 Highland Ave,Jack in the Box,93662,Food,4
491,All,2793 W Ball Rd,Jack in the Box,92804,Food,3
492,All,2775 S Reservoir St,Jack in the Box,91766,Food,3
493,All,2701 E Cesar E Chavez Ave,Jack in the Box,90033,Food,3
494,All,21610 Valley Blvd,El Pollo Loco,91789,Food,4
495,All,21212 Bake Pkwy,El Pollo Loco,92630,Food,3
496,All,2221 E Palmdale Blvd,El Pollo Loco,93550,Food,4
497,All,2225 Plaza Pkwy,El Pollo Loco,95350,Food,3
498,All,17307 Crenshaw Blvd,El Pollo Loco,90504,Food,3
499,All,4210 Crenshaw Blvd,Jack in the Box,90008,Food,4
500,All,40771 Village Dr,Jack in the Box,92315,Food,3
501,All,3980 E Ocean Blvd,Jack in the Box,90803,Food,3
502,All,3981 Tyler St,Jack in the Box,92503,Food,3
503,All,39878 Los Alamos Rd,Jack in the Box,92562,Food,4
504,All,3886 Chicago Ave,Jack in the Box,92507,Food,4
505,All,36848 Fremont Blvd,Jack in the Box,94536,Food,4
506,All,3504 Firestone Blvd,Jack in the Box,90280,Food,3
507,All,3450 La Sierra Ave,Jack in the Box,92503,Food,4
508,All,3399 E Pacific Coast Hwy,Jack in the Box,90755,Food,4
509,All,3188 Baldwin Park Blvd,Jack in the Box,91706,Food,3
510,All,150 Dorset Dr,Jack in the Box,95620,Food,4
511,All,1465 S Mission Rd,Jack in the Box,92028,Food,4
512,All,14485 Foothill Blvd,Jack in the Box,92335,Food,3
513,All,1450 W Campbell Ave,Jack in the Box,95008,Food,4
514,All,1401 N Mcdowell Blvd,Jack in the Box,94954,Food,4
515,All,13510 S Western Ave,Jack in the Box,90249,Food,4
516,All,1335 S Soto St,Jack in the Box,90023,Food,4
517,All,130 Cochran St,Jack in the Box,93065,Food,3
518,All,12603 Norwalk Blvd,Jack in the Box,90650,Food,3
519,All,126 N Azusa Ave,Jack in the Box -,91702,Food,3
520,All,1243 N Highland Ave,Jack in the Box,90038,Food,4
521,All,12403 Washington Pl,Jack in the Box,90066,Food,3
522,All,1231 W Whittier Blvd,Jack in the Box,90631,Food,3
523,All,12150 Carson St,Jack in the Box,90716,Food,3
524,All,1205 Broadway St,Jack in the Box,94063,Food,4
525,All,1200 Oak St,Jack in the Box,93304,Food,3
526,All,380 Palladio Pkwy Suite 301,Panera Bread,95630,Food,3
527,All,2955 N Main St,Wendy's,94597,Food,3
528,All,215 W Jackson St,Taco Bell,94544,Food,4
529,All,9160 Reseda Blvd,Carl's Jr.,91324,Food,3
530,All,9021 Valley Blvd,Carl's Jr.,91770,Food,4
531,All,9355 Clairemont Mesa Blvd,Carl's Jr.,92123,Food,3
532,All,8991 Knott Ave,Carl's Jr.,90620,Food,4
533,All,887 S Westlake Blvd,Carl's Jr.,91361,Food,3
534,All,871 Marina Village Pkwy,Carl's Jr.,94501,Food,3
535,All,899 El Camino Ave,Carl's Jr.,95815,Food,4
536,All,8110 Parkway Dr,Carl's Jr.,91942,Food,4
537,All,8477 Sierra College Blvd,Carl's Jr.,95661,Food,3
538,All,7649 Van Nuys Blvd,Carl's Jr.,91405,Food,4
539,All,794 N Brookhurst St,Carl's Jr.,92801,Food,4
540,All,830 Herndon Ave,Long John Silver's,93612,Food,4
541,All,550 W Lacey Blvd,Long John Silver's,93230,Food,4
542,All,770 W Chapman Ave,McDonald's,92870,Food,3
543,All,7632 Sunrise Blvd,McDonald's,95610,Food,3
544,All,7850 Lichen Dr,McDonald's,95621,Food,3
545,All,7411 Madison Ave,McDonald's,95610,Food,3
546,All,730 Stanyan St,McDonald's,94117,Food,3
547,All,7123 Crenshaw Blvd,McDonald's,90043,Food,4
548,All,7140 Miramar Rd,McDonald's,92121,Food,4
549,All,7025 N Ingram Ave,McDonald's,93650,Food,3
550,All,7035 N Marks Ave,McDonald's,93711,Food,4
551,All,705 Merced Mall,McDonald's,95348,Food,3
552,All,700 W Coast Hwy,McDonald's,92663,Food,3
553,All,6945 Linda Vista Rd,McDonald's,92111,Food,4
554,All,690 S Alameda St,McDonald's,90021,Food,3
555,All,669 E Nees Ave,McDonald's,93720,Food,3
556,All,6800 Santa Rita Rd,McDonald's,94588,Food,3
557,All,6510 Foothill Blvd,McDonald's,91042,Food,3
558,All,6561 Edinger Ave,McDonald's,92647,Food,4
559,All,64 Ramona Expy,McDonald's,92571,Food,3
560,All,2606 E Palmdale Blvd,Burger King,93550,Food,4
561,All,6021 Central Ave,Burger King,94530,Food,3
562,All,6921 Regional St,Burger King,94568,Food,3
563,All,898 John Daly Blvd,Burger King,94015,Food,4
564,All,1011 Bridge St,Burger King,95932,Food,4
565,All,156 E Polk St,Burger King,93210,Food,4
566,All,1915 Arden Way,Burger King,95815,Food,3
567,All,2714 El Centro Rd,Burger King,95833,Food,4
568,All,5121 Foothills Blvd,Burger King,95747,Food,4
569,All,27400 Hawthorne Blvd,Burger King,90274,Food,3
570,All,1361 W Foothill Blvd,Burger King,92376,Food,3
571,All,2102 Middlefield Rd,Burger King,94063,Food,4
572,All,5001 Bechelli Ln,Burger King,96002,Food,4
573,All,1919 Artesia Blvd,Burger King,90278,Food,3
574,All,12427 Poway Rd,Burger King,92064,Food,4
575,All,1410 Main St,Burger King,92065,Food,3
576,All,677 Contra Costa Blvd,Burger King,94523,Food,3
577,All,604 Bailey Rd,Burger King,94565,Food,3
578,All,765 N Lake Ave,Burger King,91104,Food,3
579,All,8030 Van Nuys Blvd,Burger King,91402,Food,4
580,All,13609 E Manning Ave,Burger King,93648,Food,3
581,All,2734 N Tustin St,Burger King,92865,Food,4
582,All,7200 Bancroft Ave,Burger King,94605,Food,4
583,All,1541 E 12th St,Burger King,94606,Food,3
584,All,580 Hegenberger Rd,Burger King,94621,Food,3
585,All,13400 Rosecrans Ave,Burger King,90650,Food,3
586,All,6060 Lankershim Blvd,Burger King,91606,Food,4
587,All,497 Sandalwood Dr,Burger King,92320,Food,3
588,All,1201 S Anaheim Blvd,Burger King,92805,Food,4
589,All,1220 S 28th St,Burger King,92113,Food,4
590,All,1150 El Camino Real,Burger King,94066,Food,3
591,All,4000 N Sierra Way,Burger King,92407,Food,4
592,All,4612 Kiernan Ave,Burger King,95368,Food,3
593,All,88 E Shaw Ave,Port of Subs,93710,Food,3
594,All,607 Great Mall Dr,Subway,95035,Food,4
595,All,1476 N Milpitas Blvd,Subway,95035,Food,3
596,All,1101 Branham Ln,Carl's Jr.,95118,Food,3
597,All,10311 Folsom Blvd,Carl's Jr.,95670,Food,3
598,All,1001 W Martin Luther King Jr Blvd,Carl's Jr.,90037,Food,4
599,All,10010 Magnolia Ave,Carl's Jr.,92503,Food,4
600,All,2122 SE Bristol St,Burger King,92660,Food,3
601,All,1955 N St,Burger King,95360,Food,3
602,All,3025 Jefferson St,Burger King,94558,Food,3
603,All,7 Muir Rd,Burger King,94553,Food,4
604,All,525 Pacheco Blvd,Burger King,93635,Food,3
605,All,911 W Jefferson Blvd,Burger King,90007,Food,3
606,All,7201 S Figueroa St,Burger King,90003,Food,3
607,All,304 W Century Blvd,Burger King,90003,Food,3
608,All,3241 N Figueroa St,Burger King,90065,Food,3
609,All,2511 S San Pedro St,Burger King,90011,Food,3
610,All,3036 Crenshaw Blvd,Burger King,90016,Food,4
611,All,2675 E Olympic Blvd,Burger King,90023,Food,4
612,All,1845 S Vermont Ave,Burger King,90006,Food,4
613,All,1830 W 8th St,Burger King,90057,Food,3
614,All,4542 E Pacific Coast Hwy,Burger King,90804,Food,3
615,All,5540 Cherry Ave,Burger King,90805,Food,4
616,All,616 W Kettleman Ln,Burger King,95240,Food,3
617,All,230 N Cherokee Ln,Burger King,95240,Food,4
618,All,6960 Broadway,Burger King,91945,Food,3
619,All,2817 S El Camino Real,Burger King,94403,Food,4
620,All,1358 Madonna Rd,Burger King,93405,Food,4
621,All,635 E Capitol Expy,Burger King,95111,Food,3
622,All,3098 Story Rd,Burger King,95127,Food,3
623,All,1030 Mclaughlin Ave,Burger King,95122,Food,3
624,All,4780 Mission St,Burger King,94112,Food,3
625,All,2978 16th St,Burger King,94103,Food,4
626,All,900 Westwood Blvd,Chick-Fil-A,90024,Food,3
627,All,6050 Lankershim Blvd,Yoshinoya,91606,Food,3
628,All,594 E Baseline Rd,SUBWAY®,91711,Food,4
629,All,2021 Whitley Avenue,Taco Bell,93212,Food,3
630,All,2054 Lomita Blvd,Taco Bell,90717,Food,3
631,All,13246 Jamboree Rd,Natraj's Tandoori,92602,Food,4
632,All,13301 Poway Rd,Pick Up Stix,92064,Food,3
633,All,1018 S Mooney Blvd,Taco Bell,93277,Food,4
634,All,103 S Rampart Blvd,Taco Bell,90057,Food,3
635,All,1031 S Gaffey St,Taco Bell,90731,Food,3
636,All,1109 Tasman Drive,Taco Bell,94089,Food,3
637,All,11230 Sun Center Dr,Taco Bell,95670,Food,4
638,All,1345 N Main Street,Taco Bell,93906,Food,3
639,All,1301 W Wood St,Taco Bell,95988,Food,3
640,All,11001 Atlantic Ave,Taco Bell,90262,Food,4
641,All,6975 Douglas Blvd,Taco Bell,95746,Food,3
642,All,8750 Elk Grove Blvd,Taco Bell,95624,Food,4
643,All,73075 Highway 111,Panera Bread,92260,Food,3
644,All,3300 Buena Vista Rd,Taco Bell,93311,Food,3
645,All,477 N Oxnard Blvd,Dominick's Italian Restaurant,93030,Food,3
646,All,5970 Corporate Ave,Wendy's,90630,Food,4
647,All,970 E Badillo St,Wendy's,91724,Food,3
648,All,468 E 17th St,Wendy's,92627,Food,4
649,All,49405 Grapefruit Blvd,Wendy's,92236,Food,4
650,All,415 Magnolia Ave,Wendy's,92879,Food,4
651,All,1551 Monument Blvd,Wendy's,94520,Food,4
652,All,14165 Pipeline Ave,Wendy's,91710,Food,3
653,All,2475 Castro Valley Blvd,Wendy's,94546,Food,4
654,All,8232 De Soto Ave,Wendy's,91304,Food,4
655,All,525 Highland Springs Ave,Wendy's,92223,Food,4
656,All,4650 Gosford Rd,Wendy's,93313,Food,4
657,All,1201 E Valley Blvd,Wendy's,91801,Food,3
658,All,245 S Atlantic Blvd,Wendy's,91801,Food,4
659,All,1012 N State College Blvd,Wendy's,92806,Food,3
660,All,194 N El Camino Real,Baja Fresh Mexican Grill,92024,Food,4
661,All,9803 Las Tunas Dr,Carl's Jr.,91780,Food,4
662,All,9840 Carmel Mountain Rd,Carl's Jr.,92129,Food,4
663,All,9805 Carroll Canyon Rd,Carl's Jr.,92131,Food,4
664,All,9505 Sepulveda Blvd,Carl's Jr.,91343,Food,3
665,All,3080 Broadway,Taco Bell,95501,Food,3
666,All,3115 Harbor Blvd,Taco Bell,92626,Food,4
667,All,2770 Alum Rock Ave,Taco Bell,95127,Food,4
668,All,2779 Aborn Rd,Taco Bell,95121,Food,3
669,All,2800 Crenshaw Blvd,Taco Bell,90016,Food,4
670,All,3601 Yosemite Avenue,Taco Bell,95357,Food,3
671,All,11683 Cherry Ave,Pizza Hut,92337,Food,3
672,All,400 E Commonwealth Ave,Pizza Hut,92832,Food,3
673,All,1171 E Market St,Pizza Hut,90805,Food,3
674,All,4558 Atlantic Ave,Pizza Hut,90807,Food,4
675,All,4110 N Lakewood Blvd,Pizza Hut,90808,Food,3
676,All,154 Country Club Gate Ctr,Domino's Pizza,93950,Food,4
677,All,1150 El Camino Real,Jollibee,94066,Food,3
678,All,1580 Hopkins St,Lilly's Restaurant,94707,Food,3
679,All,1110 Marshall Rd Ste E,Pizza Guys,95687,Food,4
680,All,9741 S Enos Ln,Subway,93311,Food,3
681,All,265 E 5th St,Subway,90802,Food,4
682,All,15244 N Thornton Rd,Arby's,95242,Food,3
683,All,57622 29 Palms Hwy,Arby's,92284,Food,3
684,All,1901 Junipero Serra Blvd,Round Table Pizza,94014,Food,3
685,All,2017 Camino Del Este,El Pollo Loco,92108,Food,3
686,All,171 E 17th St,Baja Fresh Mexican Grill,92627,Food,3
687,All,3301 E Main St,Charley's Grilled Subs,93003,Food,4
688,All,15055 Imperial Hwy,Del Taco,90638,Food,3
689,All,4820 Barranca Pkwy,Del Taco,92604,Food,3
690,All,20921 Magnolia St,Del Taco,92646,Food,3
691,All,17501 Beach Blvd,Del Taco,92647,Food,3
692,All,17292 Main St,Del Taco,92345,Food,3
693,All,16216 Crenshaw Blvd,Del Taco,90249,Food,3
694,All,2408 E Chapman Ave,Del Taco,92831,Food,3
695,All,9436 Warner Ave,Del Taco,92708,Food,4
696,All,1270 W Valley Pkwy,Del Taco,92029,Food,3
697,All,520 N Diamond Bar Blvd,Del Taco,91765,Food,4
698,All,5981 Orange Ave,Del Taco,90630,Food,3
699,All,280 Bristol St,Del Taco,92626,Food,3
700,All,1155 Baker St,Del Taco,92626,Food,3
701,All,2260 Frontage Rd,Del Taco,92882,Food,3
702,All,5879 Marina Rd,Boardwalk Grill,94505,Food,3
703,All,1310 Main St,Cook St. Helena,94574,Food,4
704,All,1013 S Gaffey St,Baskin-Robbins,90731,Food,3
705,All,1006 Plaza Dr,Baskin-Robbins,91790,Food,3
706,All,2023 Harbor Blvd,Golden Dragon,92627,Food,3
707,All,888 Geneva Ave,Batter Up,94112,Food,4
708,All,245 N Soto St,McDonald's,90033,Food,4
709,All,2434 Almaden Rd,McDonald's,95125,Food,4
710,All,2400 Geer Rd,McDonald's,95382,Food,3
711,All,23819 Clinton Keith Rd,McDonald's,92595,Food,4
712,All,2331 Broadway,McDonald's,95818,Food,4
713,All,2320 Fair Oaks Blvd,McDonald's,95825,Food,3
714,All,2200 N Garey Ave,McDonald's,91767,Food,3
715,All,220 Bailey Rd,McDonald's,94565,Food,4
716,All,2185 Vista Way,McDonald's,92054,Food,3
717,All,215 Antelope Blvd,McDonald's,96080,Food,4
718,All,2140 E Plaza Blvd,McDonald's,91950,Food,3
719,All,2111 Fulkerth Rd,McDonald's,95380,Food,3
720,All,206 W Olive Ave,McDonald's,95348,Food,3
721,All,201 Vineyard Town Ctr,McDonald's,95037,Food,4
722,All,1925 Shastina Dr,McDonald's,96094,Food,4
723,All,240 W Base Line Rd,Taco Bell,92376,Food,3
724,All,1990 Ostrems Way,Taco Bell,92407,Food,3
725,All,797 W 2nd St,Taco Bell,92410,Food,3
726,All,17111 Foothill Blvd,Taco Bell,92335,Food,4
727,All,11688 Carmel Mountain Rd,Taco Bell,92128,Food,4
728,All,632 Dennery Rd,Taco Bell,92154,Food,4
729,All,9825 Mission Gorge Rd,Taco Bell,92071,Food,4
730,All,2827 Navajo Rd,Taco Bell,92020,Food,3
731,All,241 E Valley Blvd,Taco Bell,91801,Food,3
732,All,1737 Sweetwater Rd,Taco Bell,91950,Food,4
733,All,1885 E 4th St,Taco Bell,91764,Food,4
734,All,705 W Arrow Hwy,Taco Bell,91773,Food,3
735,All,2201 S Mountain Ave,Taco Bell,91762,Food,4
736,All,9925 Warner Ave,Taco Bell,92708,Food,4
737,All,11291 Talbert Ave,Taco Bell,92708,Food,4
738,All,699 S Coast Hwy,Taco Bell,92651,Food,3
739,All,34117 Pacific Coast Hwy,Taco Bell,92629,Food,3
740,All,228 Main St,Taco Bell,96080,Food,4
741,All,4651 Mack Rd,Taco Bell,95823,Food,4
742,All,631 10th St,Taco Bell,95901,Food,4
743,All,541 S State Highway 49,Taco Bell,95642,Food,3
744,All,4915 Watt Ave,Taco Bell,95660,Food,3
745,All,20101 Sherman Way,KFC - Kentucky Fried Chicken,91306,Food,3
746,All,12910 Foothill Blvd,KFC - Kentucky Fried Chicken,91342,Food,4
747,All,308 S Broadway,Subway,90013,Food,3
748,All,12111 Santa Monica Blvd,Subway,90025,Food,4
749,All,1398 W San Carlos St,McDonald's,95126,Food,4
750,All,137 Canyon Dr,McDonald's,92054,Food,3
751,All,138 E Harvard Blvd,McDonald's,93060,Food,3
752,All,13574 Camino Canada,McDonald's,92021,Food,3
753,All,13331 Beach Blvd,McDonald's,92683,Food,4
754,All,1326 E Colorado St,McDonald's,91205,Food,4
755,All,1322 Glendale Galleria,McDonald's,91210,Food,4
756,All,12950 Foothill Blvd,McDonald's,91342,Food,4
757,All,1233 W Rancho Vista Blvd,McDonald's,93551,Food,3
758,All,1215 Magnolia Ave,McDonald's,92879,Food,3
759,All,1210 S Soto St,McDonald's,90023,Food,4
760,All,1201 S Mount Vernon Ave,McDonald's,92324,Food,3
761,All,1205 S Main St,McDonald's,95337,Food,3
762,All,1199 Calimesa Blvd,McDonald's,92320,Food,3
763,All,1197 N Willow Ave,McDonald's,93611,Food,3
764,All,1198 San Pablo Ave,McDonald's,94706,Food,4
765,All,11800 Wilmington Ave,McDonald's,90059,Food,3
766,All,2280 Arden Way,Carl's Jr.,95825,Food,4
767,All,14097 Stowe Dr,Carl's Jr.,92064,Food,3
768,All,1263 Tavern Rd,Carl's Jr.,91901,Food,4
769,All,1231 Avenida Cesar Chavez,Carl's Jr.,91754,Food,4
770,All,1205 W Colton Ave,Carl's Jr.,92374,Food,4
771,All,12260 Palm Dr,Capri Italian Restaurant,92240,Food,3
772,All,1050 Shaw Ave,Hot Dog on a Stick,93612,Food,4
773,All,1405 Monterey Hwy,Wendy's,95110,Food,3
774,All,2624 S Bascom Ave,Wendy's,95124,Food,3
775,All,782 S Bascom Ave,Wendy's,95128,Food,4
776,All,8637 Navajo Rd,Wendy's,92119,Food,4
777,All,404 W 12th St,King Wah,96101,Food,4
778,All,1575 N Victory Pl,Wendy's,91502,Food,3
779,All,117 W Arrow Hwy,McDonald's,91740,Food,4
780,All,41850 Moreno Rd,KFC,92590,Food,3
781,All,5247 Kearny Villa Rd,SONIC Drive-In,92123,Food,3
782,All,3601 S Bristol St,Chick-fil-A,92704,Food,3
783,All,2300 N Tustin Ave,Del Taco,92705,Food,4
784,All,5587 Arlington Ave,Taco Bell,92504,Food,3
785,All,11353 Firestone Blvd,Jack in the Box,90650,Food,3
786,All,1770 Rosecrans St,Arby's - Closed,92106,Food,3
787,All,892 N Garfield Ave,Jack in the Box,90640,Food,3
788,All,4186 Oceanside Blvd,Carl's Jr. / Green Burrito,92056,Food,3
789,All,860 S Indian Hill Blvd,McDonald's,91711,Food,3
790,All,240 South Melrose Drive,Islands Restaurant,92081,Food,4
791,All,501 E Albertoni St,Fatburger,90746,Food,4
792,All,246 S Lake Ave,Chipotle Mexican Grill,91101,Food,4
793,All,2400 Fletcher Dr,Rick's Drive In Out,90039,Food,3
794,All,1702 E 17th St,El Pollo Loco,92705,Food,4
795,All,6792 Cherry Ave,Wingstop,90805,Food,4
796,All,2114 E Foothill Blvd,In-N-Out Burger,91107,Food,4
797,All,10143 Sierra Ave,McDonald's,92335,Food,3
798,All,1841 S San Jacinto Ave,Wendy's,92583,Food,3
799,All,2444 Notre Dame Blvd,McDonalds,95928,Food,4
800,All,3750 El Camino Real,Burger King,95051,Food,4
801,All,37000 Fremont Blvd,Carl's Jr.,94536,Food,4
802,All,551 N Maclay Ave,Pizza Hut,91340,Food,3
803,All,3654 Highland Ave Ste 1,Domino's Pizza,92346,Food,4
804,All,3727 S Mooney Blvd,Taco Bell,93277,Food,4
805,All,495 El Camino Real Ste 111,Quiznos,95050,Food,3
806,All,1901 Pacific Coast Hwy,Pizza Hut,90717,Food,3
807,All,2474 Vista Way,Jack in the Box,92054,Food,3
808,All,35 E Richmond Ave,Great American Hamburger Pie Co,94801,Food,4
809,All,17929 MacArthur Blvd,The Flame Broiler,92614,Food,4
810,All,1157 E Valley Pkwy,Rally's Hamburgers,92025,Food,4
811,All,222 N Euclid St,Carl's Jr / Green Burrito,92832,Food,3
812,All,3489 W Shaw Ave,Sonic,93711,Food,4
813,All,642 E 1st St,Los Cotijas Taco Shop,92780,Food,3
814,All,1555 Simi Town Center Way,Quiznos,93065,Food,3
815,All,1427 W Glenoaks Blvd,El Pollo Loco,91201,Food,4
816,All,2895 Park Ave,In-N-Out Burger,92782,Food,4
817,All,4350 W Century Blvd,Burger King,90304,Food,3
818,All,708 Colorado Ave,7-Eleven,94303,Food,4
819,All,275 Madonna Rd 2,McDonald's,93405,Food,4
820,All,768 E Prosperity Ave,McDonald's,93274,Food,4
821,All,2350 E Vineyard Ave,Quiznos,93036,Food,3
822,All,13745 Paramount Blvd,Popeyes Louisiana Kitchen,90280,Food,4
823,All,1113 W Rancho Vista Blvd,Firehouse Subs,93551,Food,3
824,All,190 Bosstick Blvd,Sonic Drive-In,92069,Food,4
825,All,505 S State Highway 65,McDonald's,95648,Food,3
826,All,5950 Telegraph Rd,Burger King,93003,Food,4
827,All,205 Imperial Hwy,McDonald's,92835,Food,3
828,All,415 Parkway Plz,SUBWAY,92020,Food,3
829,All,1125 W Arrow Hwy,Jack in the Box,91773,Food,3
830,All,3738 S Figueroa St,Quiznos,90007,Food,4
831,All,1212 Bellflower Blvd,El Pollo Loco,90815,Food,3
832,All,43937 Hugo Ter,Quiznos,94538,Food,4
833,All,1466 Haight St,VeganBurg,94117,Food,3
834,All,1640 Camino Del Rio N,Panera Bread,92108,Food,4
835,All,49669 Gorman Post Rd,Carl's Jr.,93243,Food,4
836,All,45761 Dillon Rd,Carl's Jr.,92236,Food,3
837,All,4900 Valley West Blvd,Carl's Jr.,95521,Food,3
838,All,4400 Central Pl,Carl's Jr.,94534,Food,4
839,All,40375 Murrieta Hot Springs Rd,Carl's Jr.,92563,Food,4
840,All,1689 Arden Way,Steak Escape,95815,Food,4
841,All,12136 Woodside Ave,Arby's,92040,Food,4
842,All,6225 Mission Gorge Rd,Arby's,92120,Food,4
843,All,4098 East Ave,Round Table Pizza,94550,Food,4
844,All,11182 Los Alamitos Blvd,The Flame Broiler,90720,Food,3
845,All,1701 Story Rd,El Pollo Loco,95122,Food,3
846,All,1 Mariposa St,Burger King,94590,Food,4
847,All,681 Elmira Rd,Burger King,95687,Food,3
848,All,8810 Garfield Ave,Burger King,90280,Food,4
849,All,13796 Mono Way,Burger King,95370,Food,3
850,All,700 Gravenstein Hwy N,Burger King,95472,Food,4
851,All,227 Mount Hermon Rd,Burger King,95066,Food,4
852,All,741 Stony Point Rd,Burger King,95407,Food,3
853,All,2542 Guerneville Rd,Burger King,95401,Food,4
854,All,2739 Santa Rosa Ave,Burger King,95407,Food,4
855,All,6351 Hembree Ln,Burger King,95492,Food,3
856,All,14868 Bear Valley Rd,Burger King,92395,Food,4
857,All,12077 Palmdale Rd,Burger King,92392,Food,3
858,All,21 W Main St,Burger King,93001,Food,4
859,All,529 Beaumont Ave,Baker's Drive-thru,92223,Food,4
